Rank,Angle1,Distance1,Density1,Angle2,Distance2,Density2,Angle3,Distance3,Density3,Angle4,Distance4,Density4,Angle5,Distance5,Density5,Angle6,Distance6,Density6,Angle7,Distance7,Density7,Angle8,Distance8,Density8,Angle9,Distance9,Density9,Angle10,Distance10,Density10,Angle11,Distance11,Density11
 191,6.17142768579533,1.62315450779809,1,7.35578971297395,5.95897750354362,1,6.91079218917754,5.29082352176513,2,6.17142768579533,0,0,0,0,0,5.65827322503423,7.96930289165551,3,0,0,0,6.12664672849574,2.72158618686312,2,3.09825349476261,2.63594088584123,3,0,0,0,0,0,0
 191,6.17142768579533,1.62315450779809,1,7.35578971297395,5.95897750354362,1,5.49029427899548,5.33019695538209,4,6.17142768579533,0,0,0,0,0,5.65827322503423,7.96930289165551,3,0,0,0,6.23856213725,3.89045633353649,4,3.09825349476261,2.63594088584123,3,0,0,0,0,0,0
 191,6.17142768579533,1.62315450779809,1,7.35578971297395,5.95897750354362,1,5.49029427899548,5.33019695538209,4,6.17142768579533,8.16553555434813,1,0,0,0,5.65827322503423,7.96930289165551,3,0,0,0,6.23856213725,3.89045633353649,4,3.09825349476261,2.63594088584123,3,4.47878869653039,2.50901533072708,1,0,0,0
 192,9.61837443797213,7.07780068999577,2,7.20115249637965,5.54370421779876,0,0,0,0,9.61837443797213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 192,9.61837443797213,7.07780068999577,2,7.20115249637965,5.54370421779876,2,6.74372170358776,3.6389731104917,0,9.61837443797213,0,0,0,0,0,0,0,0,0,0,0,6.61922852400633,5.51153990305402,0,0,0,0,0,0,0,0,0,0
 192,9.61837443797213,7.07780068999577,2,7.20115249637965,5.54370421779876,2,6.74372170358776,3.6389731104917,3,9.61837443797213,0,0,0,0,0,5.71100424195947,6.25885848553815,0,0,0,0,6.61922852400633,5.51153990305402,3,6.67483200087706,4.79955613226968,0,0,0,0,0,0,0
 192,9.61837443797213,7.07780068999577,2,7.20115249637965,5.54370421779876,2,6.74372170358776,3.6389731104917,3,9.61837443797213,0,0,0,0,0,5.71100424195947,6.25885848553815,2,0,0,0,6.61922852400633,5.51153990305402,3,6.67483200087706,4.79955613226968,2,0,0,0,0,0,0
 192,9.61837443797213,7.07780068999577,2,7.20115249637965,5.54370421779876,2,6.06705611706375,4.54357584325613,2,9.61837443797213,0,0,0,0,0,5.71100424195947,6.25885848553815,2,0,0,0,7.53391960505978,3.70660276272982,2,6.67483200087706,4.79955613226968,2,0,0,0,0,0,0
 192,9.61837443797213,7.07780068999577,2,7.20115249637965,5.54370421779876,2,6.06705611706375,4.54357584325613,2,9.61837443797213,0,0,4.7895938862983,6.03422105286413,2,5.71100424195947,6.25885848553815,2,0,0,0,7.53391960505978,3.70660276272982,2,6.67483200087706,4.79955613226968,2,0,0,0,7.70116773517666,5.12256130202726,2
 193,8.44712929384628,2.94821692676654,1,7.48183074993999,4.91628181071729,0,0,0,0,8.44712929384628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 193,8.44712929384628,2.94821692676654,1,7.48183074993999,4.91628181071729,1,6.9050311159242,4.1058262178476,0,8.44712929384628,0,0,0,0,0,0,0,0,0,0,0,6.48307425561215,8.14304123304021,0,0,0,0,0,0,0,0,0,0
 193,8.44712929384628,2.94821692676654,1,7.48183074993999,4.91628181071729,1,6.9050311159242,4.1058262178476,2,8.44712929384628,0,0,0,0,0,5.61180070911675,4.97492742966986,0,0,0,0,6.48307425561215,8.14304123304021,2,7.05230665856925,4.71592458192667,0,0,0,0,0,0,0
 193,8.44712929384628,2.94821692676654,1,7.48183074993999,4.91628181071729,1,6.9050311159242,4.1058262178476,2,8.44712929384628,0,0,0,0,0,5.61180070911675,4.97492742966986,2,0,0,0,6.48307425561215,8.14304123304021,2,7.05230665856925,4.71592458192667,2,0,0,0,0,0,0
 193,8.44712929384628,2.94821692676654,1,7.48183074993999,4.91628181071729,1,6.9050311159242,4.1058262178476,2,8.44712929384628,0,0,0,0,0,5.61180070911675,4.97492742966986,2,4.95006890394278,3.85729411940041,1,6.48307425561215,8.14304123304021,2,7.05230665856925,4.71592458192667,2,0,0,0,0,0,0
 194,8.6779401137416,3.53516394142463,2,8.03561689764805,5.08630349037667,0,0,0,0,8.6779401137416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 194,8.6779401137416,3.53516394142463,2,8.03561689764805,5.08630349037667,1,4.65640875967257,5.98275027502546,0,8.6779401137416,0,0,0,0,0,0,0,0,0,0,0,6.53537682523532,2.82499019684434,0,0,0,0,0,0,0,0,0,0
 194,8.6779401137416,3.53516394142463,2,8.03561689764805,5.08630349037667,1,4.65640875967257,5.98275027502546,2,8.6779401137416,0,0,0,0,0,5.40334234009282,7.16204626734105,0,0,0,0,6.53537682523532,2.82499019684434,2,5.0070953766055,8.05262679538611,0,0,0,0,0,0,0
 194,8.6779401137416,3.53516394142463,2,8.03561689764805,5.08630349037667,1,4.65640875967257,5.98275027502546,2,8.6779401137416,0,0,0,0,0,5.40334234009282,7.16204626734105,2,0,0,0,6.53537682523532,2.82499019684434,2,5.0070953766055,8.05262679538611,2,0,0,0,0,0,0
 194,8.6779401137416,3.53516394142463,2,8.03561689764805,5.08630349037667,1,4.65640875967257,5.98275027502546,2,8.6779401137416,0,0,0,0,0,5.40334234009282,7.16204626734105,2,2.60516783252049,5.79981401986987,1,6.53537682523532,2.82499019684434,2,5.0070953766055,8.05262679538611,2,0,0,0,0,0,0
 195,3.72743790199854,6.41596330178552,1,6.60142045995158,7.96191578036739,0,0,0,0,3.72743790199854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 195,3.72743790199854,6.41596330178552,1,6.60142045995158,7.96191578036739,1,6.3360362781865,2.52354408980613,0,3.72743790199854,0,0,0,0,0,0,0,0,0,0,0,7.10521606864693,2.37895473276944,0,0,0,0,0,0,0,0,0,0
 195,3.72743790199854,6.41596330178552,1,6.60142045995158,7.96191578036739,1,6.3360362781865,2.52354408980613,2,3.72743790199854,0,0,0,0,0,4.83423045029212,1.3576011877846,0,0,0,0,7.10521606864693,2.37895473276944,2,4.81778745087939,4.17092445476485,0,0,0,0,0,0,0
 195,3.72743790199854,6.41596330178552,1,6.60142045995158,7.96191578036739,1,6.3360362781865,2.52354408980613,2,3.72743790199854,0,0,0,0,0,4.83423045029212,1.3576011877846,3,0,0,0,7.10521606864693,2.37895473276944,2,4.81778745087939,4.17092445476485,3,0,0,0,0,0,0
 195,3.72743790199854,6.41596330178552,1,6.60142045995158,7.96191578036739,1,5.94952260237482,3.88044658417879,3,3.72743790199854,0,0,0,0,0,4.83423045029212,1.3576011877846,3,0,0,0,5.54335793740053,4.14374746220485,3,4.81778745087939,4.17092445476485,3,0,0,0,0,0,0
 195,3.72743790199854,6.41596330178552,1,6.60142045995158,7.96191578036739,1,5.94952260237482,3.88044658417879,3,3.72743790199854,5.33327130288117,1,0,0,0,4.83423045029212,1.3576011877846,3,0,0,0,5.54335793740053,4.14374746220485,3,4.81778745087939,4.17092445476485,3,3.79525733609568,4.74844999447555,1,0,0,0
 196,7.26567121992035,2.95000690037441,2,5.65778211472281,3.37041579161429,0,0,0,0,7.26567121992035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 196,7.26567121992035,2.95000690037441,2,5.65778211472281,3.37041579161429,1,6.65662409631911,4.60898043746897,0,7.26567121992035,0,0,0,0,0,0,0,0,0,0,0,4.32451213022443,7.22031107415707,0,0,0,0,0,0,0,0,0,0
 196,7.26567121992035,2.95000690037441,2,5.65778211472281,3.37041579161429,1,6.65662409631911,4.60898043746897,3,7.26567121992035,0,0,0,0,0,3.86060945676418,5.18971182782809,0,0,0,0,4.32451213022443,7.22031107415707,3,7.39707647422756,4.28320987828656,0,0,0,0,0,0,0
 196,7.26567121992035,2.95000690037441,2,5.65778211472281,3.37041579161429,1,6.65662409631911,4.60898043746897,3,7.26567121992035,0,0,0,0,0,3.86060945676418,5.18971182782809,1,0,0,0,4.32451213022443,7.22031107415707,3,7.39707647422756,4.28320987828656,1,0,0,0,0,0,0
 196,7.26567121992035,2.95000690037441,2,5.65778211472281,3.37041579161429,1,6.65662409631911,4.60898043746897,3,7.26567121992035,0,0,0,0,0,3.86060945676418,5.18971182782809,1,3.61610183090135,3.76181842005671,1,4.32451213022443,7.22031107415707,3,7.39707647422756,4.28320987828656,1,0,0,0,0,0,0
 197,5.02533653915003,4.25551009590955,1,4.99925237436494,1.60776094620085,0,0,0,0,5.02533653915003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 197,5.02533653915003,4.25551009590955,1,4.99925237436494,1.60776094620085,2,4.5470744820654,5.45185785766168,0,5.02533653915003,0,0,0,0,0,0,0,0,0,0,0,5.15146345979437,6.38147312108286,0,0,0,0,0,0,0,0,0,0
 197,5.02533653915003,4.25551009590955,1,4.99925237436494,1.60776094620085,2,4.5470744820654,5.45185785766168,3,5.02533653915003,0,0,0,0,0,3.37991535779444,6.41986216429228,0,0,0,0,5.15146345979437,6.38147312108286,3,2.41763023017801,5.99601231238995,0,0,0,0,0,0,0
 197,5.02533653915003,4.25551009590955,1,4.99925237436494,1.60776094620085,2,4.5470744820654,5.45185785766168,3,5.02533653915003,0,0,0,0,0,3.37991535779444,6.41986216429228,2,0,0,0,5.15146345979437,6.38147312108286,3,2.41763023017801,5.99601231238995,2,0,0,0,0,0,0
 197,5.02533653915003,4.25551009590955,1,4.99925237436494,1.60776094620085,2,4.5470744820654,5.45185785766168,3,5.02533653915003,0,0,0,0,0,3.37991535779444,6.41986216429228,2,6.07420805373758,5.97028482755556,1,5.15146345979437,6.38147312108286,3,2.41763023017801,5.99601231238995,2,0,0,0,0,0,0
 198,4.78923247359913,5.59723579525539,2,5.41700598710611,5.44751998843267,0,0,0,0,4.78923247359913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 198,4.78923247359913,5.59723579525539,2,5.41700598710611,5.44751998843267,3,5.483275079983,2.72508304523736,0,4.78923247359913,0,0,0,0,0,0,0,0,0,0,0,4.37287377390333,8.22096300067728,0,0,0,0,0,0,0,0,0,0
 198,4.78923247359913,5.59723579525539,2,5.41700598710611,5.44751998843267,3,5.483275079983,2.72508304523736,4,4.78923247359913,0,0,0,0,0,0,0,0,0,0,0,4.37287377390333,8.22096300067728,4,0,0,0,0,0,0,0,0,0
 198,4.78923247359913,5.59723579525539,2,5.41700598710611,5.44751998843267,3,5.483275079983,2.72508304523736,4,4.78923247359913,4.46173887833476,2,0,0,0,0,0,0,0,0,0,4.37287377390333,8.22096300067728,4,0,0,0,6.5974936221254,3.97286781425588,2,0,0,0
 199,5.29259514373877,3.47231513409581,1,4.78123061426728,6.05627961598162,0,0,0,0,5.29259514373877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 199,5.29259514373877,3.47231513409581,1,4.78123061426728,6.05627961598162,1,4.87891398108862,3.53730695937109,0,5.29259514373877,0,0,0,0,0,0,0,0,0,0,0,6.38039645705965,5.42286534409609,0,0,0,0,0,0,0,0,0,0
 199,5.29259514373877,3.47231513409581,1,4.78123061426728,6.05627961598162,1,4.87891398108862,3.53730695937109,3,5.29259514373877,0,0,0,0,0,6.55649769022046,4.36219624783835,0,0,0,0,6.38039645705965,5.42286534409609,3,3.39000718654932,7.97276332837511,0,0,0,0,0,0,0
 199,5.29259514373877,3.47231513409581,1,4.78123061426728,6.05627961598162,1,4.87891398108862,3.53730695937109,3,5.29259514373877,0,0,0,0,0,6.55649769022046,4.36219624783835,2,0,0,0,6.38039645705965,5.42286534409609,3,3.39000718654932,7.97276332837511,2,0,0,0,0,0,0
 199,5.29259514373877,3.47231513409581,1,4.78123061426728,6.05627961598162,1,7.56700864744643,6.42584407704791,2,5.29259514373877,0,0,0,0,0,6.55649769022046,4.36219624783835,2,0,0,0,7.92165510254334,5.85780914851527,2,3.39000718654932,7.97276332837511,2,0,0,0,0,0,0
 199,5.29259514373877,3.47231513409581,1,4.78123061426728,6.05627961598162,1,7.56700864744643,6.42584407704791,2,5.29259514373877,2.37093303295948,1,0,0,0,6.55649769022046,4.36219624783835,2,0,0,0,7.92165510254334,5.85780914851527,2,3.39000718654932,7.97276332837511,2,7.43084223573541,2.6770446338644,1,0,0,0
 200,7.04911157945113,5.54911625067496,1,8.51241297978457,7.24111960169671,0,0,0,0,7.04911157945113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 200,7.04911157945113,5.54911625067496,1,8.51241297978457,7.24111960169671,1,6.39900234379366,1.9035311379113,0,7.04911157945113,0,0,0,0,0,0,0,0,0,0,0,4.65622910584645,3.26096614338871,0,0,0,0,0,0,0,0,0,0
 200,7.04911157945113,5.54911625067496,1,8.51241297978457,7.24111960169671,1,6.39900234379366,1.9035311379113,3,7.04911157945113,0,0,0,0,0,4.59011240712328,7.91029315833187,0,0,0,0,4.65622910584645,3.26096614338871,3,1.97457863069241,4.78952228827992,0,0,0,0,0,0,0
 200,7.04911157945113,5.54911625067496,1,8.51241297978457,7.24111960169671,1,6.39900234379366,1.9035311379113,3,7.04911157945113,0,0,0,0,0,4.59011240712328,7.91029315833187,1,0,0,0,4.65622910584645,3.26096614338871,3,1.97457863069241,4.78952228827992,1,0,0,0,0,0,0
 200,7.04911157945113,5.54911625067496,1,8.51241297978457,7.24111960169671,1,6.39900234379366,1.9035311379113,3,7.04911157945113,0,0,0,0,0,4.59011240712328,7.91029315833187,1,3.71813538649951,5.68397433259726,1,4.65622910584645,3.26096614338871,3,1.97457863069241,4.78952228827992,1,0,0,0,0,0,0
 201,7.59057346523155,5.58912185109346,2,6.32516196623537,4.31218544136995,0,0,0,0,7.59057346523155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 201,7.59057346523155,5.58912185109346,2,6.32516196623537,4.31218544136995,2,5.74545749407763,5.95618487525961,0,7.59057346523155,0,0,0,0,0,0,0,0,0,0,0,6.74373289506274,7.70559632203283,0,0,0,0,0,0,0,0,0,0
 201,7.59057346523155,5.58912185109346,2,6.32516196623537,4.31218544136995,2,5.74545749407763,5.95618487525961,3,7.59057346523155,0,0,0,0,0,4.2042274528458,4.25051829698848,0,0,0,0,6.74373289506274,7.70559632203283,3,4.38358216349191,4.50641759756084,0,0,0,0,0,0,0
 201,7.59057346523155,5.58912185109346,2,6.32516196623537,4.31218544136995,2,5.74545749407763,5.95618487525961,3,7.59057346523155,0,0,0,0,0,4.2042274528458,4.25051829698848,1,0,0,0,6.74373289506274,7.70559632203283,3,4.38358216349191,4.50641759756084,1,0,0,0,0,0,0
 201,7.59057346523155,5.58912185109346,2,6.32516196623537,4.31218544136995,2,5.74545749407763,5.95618487525961,3,7.59057346523155,0,0,0,0,0,4.2042274528458,4.25051829698848,1,4.27594166390095,4.69734838723276,1,6.74373289506274,7.70559632203283,3,4.38358216349191,4.50641759756084,1,0,0,0,0,0,0
 202,5.80020469988024,3.64337591787399,1,4.87113989285528,5.23230913968513,0,0,0,0,5.80020469988024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 202,5.80020469988024,3.64337591787399,1,4.87113989285528,5.23230913968513,1,4.62471815298576,5.68043338933167,0,5.80020469988024,0,0,0,0,0,0,0,0,0,0,0,8.21117540386358,2.91554299706326,0,0,0,0,0,0,0,0,0,0
 202,5.80020469988024,3.64337591787399,1,4.87113989285528,5.23230913968513,1,4.62471815298576,5.68043338933167,2,5.80020469988024,0,0,0,0,0,5.2593749509081,7.63957379998623,0,0,0,0,8.21117540386358,2.91554299706326,2,6.48015792187242,4.93365138067382,0,0,0,0,0,0,0
 202,5.80020469988024,3.64337591787399,1,4.87113989285528,5.23230913968513,1,4.62471815298576,5.68043338933167,2,5.80020469988024,0,0,0,0,0,5.2593749509081,7.63957379998623,1,0,0,0,8.21117540386358,2.91554299706326,2,6.48015792187242,4.93365138067382,1,0,0,0,0,0,0
 202,5.80020469988024,3.64337591787399,1,4.87113989285528,5.23230913968513,1,6.12593062119243,6.01154374413351,3,5.80020469988024,0,0,0,0,0,5.2593749509081,7.63957379998623,1,0,0,0,8.58522949964431,4.14693867749956,3,6.48015792187242,4.93365138067382,1,0,0,0,0,0,0
 202,5.80020469988024,3.64337591787399,1,4.87113989285528,5.23230913968513,1,6.12593062119243,6.01154374413351,3,5.80020469988024,5.37612298133705,2,0,0,0,5.2593749509081,7.63957379998623,1,0,0,0,8.58522949964431,4.14693867749956,3,6.48015792187242,4.93365138067382,1,5.67264417369725,3.79016713098854,2,0,0,0
 203,7.59382367354633,3.91746377968178,1,7.07015488787563,3.120859303624,0,0,0,0,7.59382367354633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 203,7.59382367354633,3.91746377968178,1,7.07015488787563,3.120859303624,1,8.22069333290619,3.04110261610031,0,7.59382367354633,0,0,0,0,0,0,0,0,0,0,0,7.95959511517114,6.13002075068896,0,0,0,0,0,0,0,0,0,0
 203,7.59382367354633,3.91746377968178,1,7.07015488787563,3.120859303624,1,8.22069333290619,3.04110261610031,3,7.59382367354633,0,0,0,0,0,3.60295343536237,6.74259496705985,0,0,0,0,7.95959511517114,6.13002075068896,3,6.66782680546543,3.80621674467283,0,0,0,0,0,0,0
 203,7.59382367354633,3.91746377968178,1,7.07015488787563,3.120859303624,1,8.22069333290619,3.04110261610031,3,7.59382367354633,0,0,0,0,0,3.60295343536237,6.74259496705985,1,0,0,0,7.95959511517114,6.13002075068896,3,6.66782680546543,3.80621674467283,1,0,0,0,0,0,0
 203,7.59382367354633,3.91746377968178,1,7.07015488787563,3.120859303624,1,8.22069333290619,3.04110261610031,3,7.59382367354633,0,0,0,0,0,3.60295343536237,6.74259496705985,1,2.70094428597746,4.8656414464206,2,7.95959511517114,6.13002075068896,3,6.66782680546543,3.80621674467283,1,0,0,0,0,0,0
 204,7.81485323864558,5.06941243140792,2,6.40669810695043,3.60955485100204,0,0,0,0,7.81485323864558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 204,7.81485323864558,5.06941243140792,2,6.40669810695043,3.60955485100204,1,6.34808842175405,6.13835433341328,0,7.81485323864558,0,0,0,0,0,0,0,0,0,0,0,5.08934448365605,3.93069570064189,0,0,0,0,0,0,0,0,0,0
 204,7.81485323864558,5.06941243140792,2,6.40669810695043,3.60955485100204,1,6.34808842175405,6.13835433341328,3,7.81485323864558,0,0,0,0,0,4.52436488647362,6.23596841833912,0,0,0,0,5.08934448365605,3.93069570064189,3,3.96509635640304,3.77695218582623,0,0,0,0,0,0,0
 204,7.81485323864558,5.06941243140792,2,6.40669810695043,3.60955485100204,1,6.34808842175405,6.13835433341328,3,7.81485323864558,0,0,0,0,0,4.52436488647362,6.23596841833912,1,0,0,0,5.08934448365605,3.93069570064189,3,3.96509635640304,3.77695218582623,1,0,0,0,0,0,0
 204,7.81485323864558,5.06941243140792,2,6.40669810695043,3.60955485100204,1,4.71529298173123,3.40557126747501,2,7.81485323864558,0,0,0,0,0,4.52436488647362,6.23596841833912,1,0,0,0,6.66176251033781,3.4161766471536,2,3.96509635640304,3.77695218582623,1,0,0,0,0,0,0
 204,7.81485323864558,5.06941243140792,2,6.40669810695043,3.60955485100204,1,4.71529298173123,3.40557126747501,2,7.81485323864558,5.75193399303175,1,0,0,0,4.52436488647362,6.23596841833912,1,0,0,0,6.66176251033781,3.4161766471536,2,3.96509635640304,3.77695218582623,1,5.95891315895011,6.03388179331271,1,0,0,0
 205,5.45093135749056,3.71035506333326,1,5.88788733021183,4.65643857023978,0,0,0,0,5.45093135749056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 205,5.45093135749056,3.71035506333326,1,5.88788733021183,4.65643857023978,1,6.14098620498091,8.75563966984154,0,5.45093135749056,0,0,0,0,0,0,0,0,0,0,0,4.16019631126964,3.96336989349379,0,0,0,0,0,0,0,0,0,0
 205,5.45093135749056,3.71035506333326,1,5.88788733021183,4.65643857023978,1,6.14098620498091,8.75563966984154,1,5.45093135749056,0,0,0,0,0,6.58867752448467,5.0371008028842,0,0,0,0,4.16019631126964,3.96336989349379,1,5.58590993698271,2.74677164167676,0,0,0,0,0,0,0
 205,5.45093135749056,3.71035506333326,1,5.88788733021183,4.65643857023978,1,6.14098620498091,8.75563966984154,1,5.45093135749056,0,0,0,0,0,6.58867752448467,5.0371008028842,3,0,0,0,4.16019631126964,3.96336989349379,1,5.58590993698271,2.74677164167676,3,0,0,0,0,0,0
 205,5.45093135749056,3.71035506333326,1,5.88788733021183,4.65643857023978,1,6.14098620498091,8.75563966984154,1,5.45093135749056,0,0,0,0,0,6.58867752448467,5.0371008028842,3,3.89000141729248,5.43528321879852,1,4.16019631126964,3.96336989349379,1,5.58590993698271,2.74677164167676,3,0,0,0,0,0,0
 206,6.82609608037093,4.84782213762729,2,6.24517357919006,5.93590516896324,0,0,0,0,6.82609608037093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 206,6.82609608037093,4.84782213762729,2,6.24517357919006,5.93590516896324,1,4.26919407712317,4.57281442762073,0,6.82609608037093,0,0,0,0,0,0,0,0,0,0,0,7.3456269193344,4.2083337428108,0,0,0,0,0,0,0,0,0,0
 206,6.82609608037093,4.84782213762729,2,6.24517357919006,5.93590516896324,1,4.26919407712317,4.57281442762073,2,6.82609608037093,0,0,0,0,0,6.82831292564939,7.57805041321663,0,0,0,0,7.3456269193344,4.2083337428108,2,6.4246985379675,6.27569890431777,0,0,0,0,0,0,0
 206,6.82609608037093,4.84782213762729,2,6.24517357919006,5.93590516896324,1,4.26919407712317,4.57281442762073,2,6.82609608037093,0,0,0,0,0,6.82831292564939,7.57805041321663,1,0,0,0,7.3456269193344,4.2083337428108,2,6.4246985379675,6.27569890431777,1,0,0,0,0,0,0
 206,6.82609608037093,4.84782213762729,2,6.24517357919006,5.93590516896324,1,4.26919407712317,4.57281442762073,2,6.82609608037093,0,0,0,0,0,6.82831292564939,7.57805041321663,1,3.24045347337781,1.83221930367153,1,7.3456269193344,4.2083337428108,2,6.4246985379675,6.27569890431777,1,0,0,0,0,0,0
 207,6.40878978507672,1.9449429386461,2,5.13151356639905,6.12621131994183,0,0,0,0,6.40878978507672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 207,6.40878978507672,1.9449429386461,2,5.13151356639905,6.12621131994183,2,6.05382094177727,2.85632626935237,0,6.40878978507672,0,0,0,0,0,0,0,0,0,0,0,5.73253324554961,5.93110295390472,0,0,0,0,0,0,0,0,0,0
 207,6.40878978507672,1.9449429386461,2,5.13151356639905,6.12621131994183,2,6.05382094177727,2.85632626935237,4,6.40878978507672,0,0,0,0,0,3.58398574588706,6.18178216465763,0,0,0,0,5.73253324554961,5.93110295390472,4,3.22666560746479,6.97604062122956,0,0,0,0,0,0,0
 207,6.40878978507672,1.9449429386461,2,5.13151356639905,6.12621131994183,2,6.05382094177727,2.85632626935237,4,6.40878978507672,0,0,0,0,0,3.58398574588706,6.18178216465763,7,0,0,0,5.73253324554961,5.93110295390472,4,3.22666560746479,6.97604062122956,7,0,0,0,0,0,0
 207,6.40878978507672,1.9449429386461,2,5.13151356639905,6.12621131994183,2,6.05382094177727,2.85632626935237,4,6.40878978507672,0,0,0,0,0,3.58398574588706,6.18178216465763,7,1.44159375491963,5.6109906852838,2,5.73253324554961,5.93110295390472,4,3.22666560746479,6.97604062122956,7,0,0,0,0,0,0
 208,7.27391882546306,4.64825264370814,1,5.07604014022695,5.10853937832342,0,0,0,0,7.27391882546306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 208,7.27391882546306,4.64825264370814,1,5.07604014022695,5.10853937832342,1,5.83556054812662,1.90089858893187,0,7.27391882546306,0,0,0,0,0,0,0,0,0,0,0,8.88753168747877,6.38219272356323,0,0,0,0,0,0,0,0,0,0
 208,7.27391882546306,4.64825264370814,1,5.07604014022695,5.10853937832342,1,5.83556054812662,1.90089858893187,1,7.27391882546306,0,0,0,0,0,7.60674992064859,1.96886505508144,0,0,0,0,8.88753168747877,6.38219272356323,1,5.20685641070332,5.04816777339079,0,0,0,0,0,0,0
